InvoiceValue,IGST,CGST,SGST,InputTaxCredit,Turnover,InvoiceCount,BusinessAge,FilingDelay,Fraudulent
186868,29337.76,25224.03,21554.71,19998.81,19994876,120,15,24,0
21947,1416.31,2119.11,2041.55,3780.54,833986,25,22,57,0
168170,31545.85,9534.53,19738.81,45727.77,33297660,152,6,5,1
435530,82062.59,53784.39,47690.62,104007.04,78830930,190,20,13,0
222323,14414.35,28494.16,19903.48,7172.03,45798538,104,24,62,1
256690,70250.96,27606.55,21010.58,54944.06,42097160,43,10,74,1
206902,36234.1,18678.25,24392.16,33339.61,30828398,59,24,64,1
252919,45210.03,27718.8,20001.52,38735.76,75622781,54,25,51,0
230317,39067.88,26164.36,27845.19,49204.08,61034005,79,22,64,1
350604,66778.95,45709.19,38982.21,26276.01,60654492,154,18,7,0
325922,36108.55,44334.37,33240.86,96087.29,46606846,54,16,7,1
55577,6450.57,5351.45,4623.57,11153.52,15283675,189,4,13,0
113282,18986.97,13805.06,7754.98,13863.87,4304716,75,20,23,0
103432,24362.14,14150.1,11784.81,19451.07,15307936,93,13,63,1
465622,28621.25,29619.1,27109.18,37534.65,43768468,172,24,24,0
403244,76125.6,20825.18,55385.08,79630.9,104036952,137,5,5,0
487528,114841.59,62504.38,67321.43,13602.42,117981776,42,20,0,0
443816,38208.55,29990.69,27392.34,51274.48,31067120,157,24,86,1
372513,19912.75,20049.8,22110.2,85418.99,105048666,79,29,32,0
401895,49000.67,25885.52,35022.94,98960.13,91632060,81,19,13,0
311425,57698.66,26337.32,42581.61,28282.82,91870375,58,18,62,1
186839,15284.39,13029.01,16073.38,31955.94,48204462,86,20,55,0
476095,70465.94,36884.43,39393.14,79973.49,38563695,191,27,61,1
417668,73941.41,57544.82,47331.25,57641.4,86457276,177,17,27,0
316442,59409.81,35883.41,20912.33,26568.86,28163338,107,16,28,0
99196,11220.53,11317.99,8203.42,21516.0,14482616,139,1,22,0
51439,7304.69,3010.3,3920.56,4663.53,11419458,102,21,43,0
292160,66909.91,33858.09,30424.99,80369.48,33890560,54,29,37,1
188098,50124.24,21921.13,12160.11,31596.77,40629168,30,27,48,0
142021,35254.22,15533.84,14114.49,37455.76,22865381,194,1,42,1
50790,9131.29,3583.71,6459.43,5150.51,7212180,65,20,9,0
389332,56206.83,34289.74,37483.07,95768.73,68133100,58,24,26,0
349305,44215.03,44070.02,38952.64,18103.01,66018645,185,14,7,0
335598,26424.99,37022.55,19052.68,78769.04,43627740,37,24,67,1
285390,21263.49,33090.74,25802.25,36628.33,52226370,118,2,84,1
68490,14267.99,7045.13,4009.43,10382.89,5273730,182,15,84,1
59310,6509.43,5365.35,6165.37,3956.34,11624760,73,29,29,0
118862,12905.11,14063.12,8949.7,2997.19,17472714,69,3,12,0
477013,133365.61,26766.78,36183.31,98520.02,117822211,152,13,57,0
146795,13684.67,16233.25,8353.96,27092.65,3963465,63,19,2,0
465953,39165.09,65116.19,36307.71,90525.29,39606005,94,1,83,1
134169,9753.76,16129.43,12826.68,12263.11,21467040,179,13,4,0
197249,36166.64,15020.65,20241.58,17160.21,23078133,15,15,21,0
265303,51577.21,19898.72,14856.94,66984.49,42979086,175,16,57,1
87016,11660.35,9576.08,9452.66,20287.85,4002736,174,11,65,1
75067,12997.48,9805.77,7056.21,8580.25,11635385,30,3,88,1
277681,64236.47,28327.76,27302.07,55143.45,37486935,113,8,39,0
126998,30246.35,12378.01,15868.62,31988.51,37337412,79,6,87,1
178310,48200.72,11489.33,14407.52,47942.61,20862270,148,5,4,1
497681,119235.23,56930.29,32680.02,10762.73,146815895,57,26,15,0
465394,83730.68,52685.8,46382.52,115310.42,115883106,177,28,14,0
12609,1151.47,1727.76,1702.87,1489.25,1399599,56,15,76,1
284654,20764.26,21923.28,27499.93,62950.07,65185766,56,9,74,1
271431,16974.68,32050.6,33894.16,33655.38,4342896,153,23,79,1
239972,48786.53,21373.32,28348.58,45534.63,53993700,9,22,17,0
140044,33013.04,14041.17,13535.22,28162.72,24927832,22,5,88,1
246683,41195.4,30460.63,26710.82,32907.01,20474689,77,21,46,0
154955,9697.74,10843.68,13419.29,25347.52,5578380,165,10,3,0
324353,56164.39,26226.6,31707.64,72450.0,92764958,124,25,52,0
463501,122930.82,55433.69,44336.52,71085.05,24102052,28,29,57,0
244825,45892.7,24810.86,27865.97,5854.88,24972150,142,26,84,1
35018,8270.14,2042.18,3043.01,826.89,2801440,158,6,74,1
54409,12733.62,4826.99,3208.99,11162.93,15125702,167,28,57,0
280995,74292.18,28885.44,33995.86,72279.36,33157410,185,11,58,1
201196,45702.2,26529.01,22460.87,48262.21,38227240,133,4,33,0
447046,99231.3,29935.95,60579.7,47794.62,100138304,12,20,29,0
15782,1638.86,1933.86,1398.04,2397.54,1941186,163,12,53,0
478582,30525.29,29555.41,27297.6,40949.87,92844908,169,20,67,1
239517,40489.84,17197.61,14597.53,71127.44,32095278,63,27,77,1
415494,32666.08,29874.41,49692.57,38616.76,47366316,170,6,74,1
417980,113400.09,53908.19,23447.91,57076.53,102823080,125,1,67,1
453391,52902.88,30790.5,59713.57,95536.79,68008650,193,25,25,0
267719,65906.3,32347.54,20172.23,71021.82,44709073,193,18,2,1
469664,65355.47,43003.65,61478.6,16162.64,132914912,106,2,56,0
180026,22383.47,25188.91,21533.92,18774.1,22683276,171,5,36,0
28865,7651.72,3623.08,3706.5,5175.96,2049415,188,16,37,0
466482,62305.29,54379.34,32310.21,90090.58,15393906,148,12,40,0
441916,61764.93,56726.71,45787.98,17503.27,30492204,98,12,3,0
273646,20359.57,29297.29,15987.23,56355.22,74979004,119,11,25,0
276591,56480.64,34830.75,18864.96,46428.02,52275699,191,20,38,0
210794,24543.39,15493.66,16419.0,53064.37,50801354,119,19,41,1
357484,66023.35,21017.66,41708.78,29389.82,54337568,152,21,10,0
116719,21711.01,12306.14,6095.57,8708.12,29646626,163,7,10,0
341254,73511.55,30413.29,44800.01,82629.34,30712860,41,26,53,0
314786,69695.36,27820.68,17745.22,68334.8,42496110,122,2,37,0
56807,9561.98,5533.42,4765.21,13728.46,8293822,16,29,19,0
136065,17161.63,11228.69,7796.26,32511.58,8844225,122,29,25,0
255595,62010.85,27181.34,30468.74,12554.87,56742090,80,6,75,1
312729,37924.36,16496.82,19613.85,30648.46,32211087,106,4,13,0
34728,5790.1,4767.81,4501.73,3223.59,4757736,6,2,49,0
211248,30058.08,28143.26,20643.15,59505.27,47742048,20,17,24,1
445591,109913.05,59786.87,60316.34,69730.82,92682928,184,8,54,0
425371,63525.44,35242.12,32384.55,21734.76,12335759,136,5,50,0
43972,6103.44,4303.55,3996.55,4444.77,2814208,97,10,89,1
312081,65118.65,42402.99,35103.57,82430.72,79580655,6,16,9,1
443132,83557.61,58143.86,55334.87,113964.06,115214320,8,2,13,1
322355,24069.21,39044.28,28342.14,87711.2,22242495,190,24,4,1
138388,23094.03,11992.68,18034.58,17822.72,23802736,14,19,56,0
77675,17023.26,7828.9,4708.57,15502.02,16389425,131,7,21,0
64807,18027.83,7865.12,7373.85,6343.87,15294452,130,2,74,1
309377,60236.87,23070.58,25164.08,21851.64,42694026,22,13,28,0
390846,52829.64,41578.37,23106.89,10213.71,21105684,85,23,6,0
95528,9745.28,11894.58,8100.76,7887.12,19678768,198,4,17,0
142812,35810.25,16233.57,18454.08,27023.57,24992100,199,16,30,0
491950,116764.33,45826.74,68011.13,134390.35,125939200,134,10,42,1
92993,9652.88,9542.45,7937.14,5333.87,21853355,178,17,83,1
125649,12080.57,17462.8,16306.41,34810.21,36312561,44,21,34,1
229916,49312.72,23952.4,22041.79,26833.01,61847404,8,28,70,1
202935,24847.15,24495.39,23242.42,28311.86,41804610,24,14,3,0
164334,19797.6,18963.23,8887.75,20080.63,19062744,27,12,50,0
270903,23034.0,30648.38,27133.12,36412.15,75311034,181,13,29,0
181711,20118.02,20801.04,10232.98,16821.73,43792351,51,20,52,0
391419,58057.9,35578.76,29033.75,84393.58,43056090,156,8,81,1
277493,60646.88,25716.5,28030.48,64459.2,46896317,187,17,73,1
344412,43861.16,31722.98,42240.32,86265.43,35818848,69,18,13,1
368752,46307.51,19541.24,37052.36,42613.38,79650432,25,21,35,0
352353,40707.36,25262.26,47305.94,82484.26,85974132,44,10,86,1
317513,50803.74,20292.5,39031.85,63041.92,51754619,175,26,11,0
389532,35660.27,50553.48,24954.05,112269.55,42458988,119,28,75,1
63595,10283.0,4753.55,5405.97,8835.88,15707965,109,13,33,0
118386,25093.14,7394.37,13041.84,35260.88,13732776,120,2,25,1
333554,18963.15,20273.09,44848.52,75820.27,46364006,13,27,5,0
480426,25101.9,54287.7,66728.49,114032.84,24982152,181,17,52,0
286211,19255.78,14467.25,33969.46,7784.18,20607192,53,6,14,0
35792,6199.24,3307.8,3637.87,5700.65,2934944,37,12,18,0
75313,18566.51,4571.38,8894.08,12647.63,14686035,191,29,46,0
97636,4991.49,12348.0,7282.79,3062.65,12302136,194,13,86,1
52131,13837.24,7103.4,3937.16,5598.7,729834,115,28,76,1
10385,773.1,1415.35,1130.84,2986.52,882725,40,26,60,1
453375,110467.63,40702.54,58242.91,63160.22,41710500,78,4,89,1
185878,29936.88,20076.0,25517.86,13434.62,12825582,189,15,51,0
328958,66335.1,34202.87,26553.53,53861.88,38159128,95,16,17,0
327731,54880.88,26711.22,39881.53,9653.11,41294106,134,21,59,0
422881,67543.02,38044.83,53552.71,69554.13,38482171,25,19,46,0
452645,109552.25,25252.67,48019.11,84370.82,67896750,103,15,56,0
460744,103139.33,56032.42,37450.78,55360.43,106431864,46,26,32,0
358642,57806.82,25704.7,37914.9,83750.56,28332718,159,6,31,0
50312,3807.42,4600.9,5162.03,2918.09,1056552,102,20,3,0
182072,13936.28,16979.28,19042.42,48411.37,20756208,191,29,40,1
472867,110818.31,47506.14,49997.84,135960.88,102139272,91,6,18,1
321287,55184.2,39713.93,40557.74,6536.8,23775238,94,29,6,0
45400,7298.75,5097.03,2964.95,11620.68,3268800,68,5,25,1
436662,90183.97,47891.2,36267.6,70612.37,81655794,39,27,86,1
401567,99401.31,39115.47,41257.06,59911.22,6826639,80,2,50,1
278932,54291.55,16355.46,21059.23,24219.71,46860576,164,20,55,0
73192,16501.5,6307.74,10102.97,10631.21,1463840,135,2,70,1
461296,104258.53,62809.38,33989.91,131985.83,130085472,85,5,74,1
401084,52919.08,55991.06,37006.66,31693.87,41712736,66,3,50,0
348080,39346.66,40288.46,44889.39,24411.39,57085120,55,6,7,0
227708,53344.64,16048.03,13026.2,19977.04,48957220,72,11,12,0
46903,6414.04,2775.26,5809.5,8185.21,5815972,42,5,31,0
91670,23629.53,8005.43,9294.49,25711.96,8800320,155,18,33,1
271812,17947.44,34544.99,14368.58,49112.85,55993272,130,14,17,0
480213,30440.72,55209.02,63033.8,42342.83,51382791,70,10,78,1
312523,82259.48,40487.45,16728.64,44792.87,8750644,132,27,54,0
60371,12022.56,6364.3,5817.93,7806.7,1509275,21,24,42,0
483104,66333.97,29821.79,26287.05,15961.49,26087616,1,22,23,1
492362,110123.6,29705.01,27773.16,80245.02,80747368,166,25,20,0
32674,6686.25,1774.86,4242.67,1806.28,7841760,60,3,17,0
231323,39828.32,23372.23,27509.93,59178.98,38399618,76,16,13,1
224063,16298.54,16101.11,15174.6,38921.9,27335686,91,16,52,0
138153,32714.81,16038.81,14622.41,35434.84,7322109,142,11,18,1
110655,27573.6,12367.08,13446.92,31834.61,13167945,88,4,76,1
334497,29970.53,26301.49,43505.74,95028.16,40139640,82,11,56,1
326690,80240.84,21532.84,30103.71,15720.39,75792080,17,8,63,1
312322,78675.44,18494.47,40843.91,88870.84,85576228,73,16,79,1
289293,51022.2,33661.66,27687.22,70243.01,81002040,175,23,1,0
128295,25777.18,11615.79,14361.41,30501.4,28353195,56,8,56,0
89168,12297.57,7054.77,12315.23,4033.6,23807856,127,9,33,0
213897,24557.96,27186.05,15237.09,15029.28,54757632,53,14,48,0
146139,31574.23,15114.45,9523.43,42825.41,9352896,128,8,89,1
474120,117691.42,45809.57,38300.22,37808.06,38403720,146,24,53,0
352550,70664.36,41214.55,22843.8,23738.93,78266100,197,16,21,0
239641,40179.61,29572.29,18110.79,29106.43,43135380,48,22,83,1
96519,8353.98,10785.67,11280.05,26614.12,24612345,137,27,81,1
455660,28385.57,40827.4,42365.97,69868.25,68349000,54,2,43,0
340646,51951.62,28660.9,28530.37,94619.01,38492998,163,28,34,1
29303,1797.75,3500.24,2437.57,3329.26,3340542,174,23,28,0
149802,27106.22,14472.62,10112.79,12497.68,37300698,1,20,5,0
149434,20626.03,16945.03,13488.96,23708.73,43186426,41,19,36,0
437071,97970.99,56878.62,46424.46,84063.41,13549201,73,20,88,1
424975,51124.13,56279.51,26571.11,55085.14,36972825,160,20,84,1
230647,42989.38,17297.24,31726.22,26959.99,47051988,77,19,57,0
481161,83561.89,32194.53,43254.12,39001.27,14434830,40,25,63,1
31295,1598.67,2300.68,4234.73,3035.67,5288855,139,19,30,0
271414,18089.62,31924.65,16860.05,56582.5,65410774,190,18,49,0
11593,1353.88,965.76,1380.14,1432.48,614429,174,13,79,1
440287,111354.78,28885.04,46488.77,18638.22,83214243,48,17,59,0
393909,33014.87,23183.39,48768.21,23115.96,43329990,43,27,13,0
362955,77492.96,28839.75,37769.46,45103.03,45006420,179,1,69,1
280213,76743.14,17443.9,38292.59,78140.39,62207286,189,21,10,1
273834,63483.08,17545.54,29142.47,34538.26,7393518,42,28,26,0
325468,34459.72,36305.81,39256.12,12035.74,11716848,154,28,68,1
174324,45136.67,9025.78,22484.72,23889.08,51251256,104,5,78,1
163899,11704.79,9928.97,18735.71,33971.17,25896042,11,28,37,0
304714,48045.06,38391.8,29612.5,56739.85,89585916,25,25,61,1
479641,121893.39,60455.04,35758.93,47035.91,70027586,40,20,52,0
40697,8037.3,3240.78,5164.63,8654.82,8058006,25,21,79,1
2761,400.73,159.91,257.47,542.74,549439,84,13,17,0
487621,57220.84,55319.3,51621.38,33259.86,101425168,106,6,51,0
158084,21542.56,13028.0,9031.4,10338.79,17547324,119,29,23,0
400432,66894.81,21660.09,37945.58,69359.33,40043200,108,10,6,0
349439,43113.82,22435.53,39428.67,71510.17,81419287,74,23,13,0
291577,79560.46,18179.63,29906.02,84363.42,4082078,180,9,49,1
135950,35973.44,14005.63,12285.79,18780.21,3262800,113,29,23,0
41083,10281.2,5374.91,2880.27,9620.94,575162,131,6,78,1
374726,55092.54,45482.92,29180.03,19720.26,89559514,39,1,12,0
348015,72734.93,34518.37,39345.25,93647.54,42805845,91,24,18,1
160605,41380.0,14132.27,11270.8,31682.57,2087865,163,18,28,1
417716,102590.54,44144.6,44259.26,81926.01,80619188,168,25,21,0
111532,16205.07,10031.54,11496.32,6678.98,24760104,22,27,1,0
207440,15734.07,14966.57,28489.31,6447.95,53104640,190,23,76,1
305248,20572.18,33921.53,16932.22,66057.43,13125664,19,7,35,0
462052,84428.33,59416.17,27598.84,24385.17,94720660,14,26,37,0
357718,70758.2,29890.32,34179.06,19871.82,48649648,109,10,17,0
227227,55776.0,28571.17,22140.97,16473.97,34311277,178,12,50,0
74369,8721.88,6603.77,3985.69,3522.79,10783505,190,21,14,0
268054,23727.66,23084.87,33326.35,52299.99,36723398,43,24,51,0
346019,47463.89,18183.02,32707.49,47806.45,63321477,55,26,16,0
187616,24638.16,21120.89,15234.03,17731.01,42588832,168,15,76,1
194887,15682.14,23907.81,15336.99,27948.71,23971101,12,17,21,0
358699,73398.79,39356.5,45743.68,91955.79,7532679,193,3,53,1
202916,33886.8,12910.02,13738.62,56731.71,51337748,162,25,51,1
400512,86453.81,23748.92,25808.03,62677.45,24431232,108,15,84,1
87216,11435.67,8857.42,6034.13,15584.7,17007120,83,1,89,1
54745,6838.28,4715.54,5816.77,5037.41,13248290,23,11,45,0
43556,6912.01,3859.88,5356.68,7134.83,479116,199,24,3,1
411425,103598.33,56407.2,32826.81,94411.13,4114250,135,6,6,1
251236,14889.43,28930.59,16483.99,39644.65,62306528,193,28,9,0
321201,75518.06,27964.05,22107.45,33591.33,20556864,146,29,14,0
280187,37788.02,14490.97,29623.2,51265.71,64162823,136,16,25,0
431134,106301.42,22879.68,31103.37,122900.65,48718142,89,26,79,1
226183,53041.43,25249.34,29167.48,60760.78,64688338,42,21,39,1
497007,64717.81,62322.93,29497.48,116989.42,9443133,93,12,60,1
496717,104107.71,56473.36,26282.87,48349.79,56129021,93,22,80,1
358682,31103.3,31036.72,20787.07,31433.69,74247174,1,27,15,0
410440,105132.05,21672.14,51759.72,104576.18,9440120,79,21,17,1
266472,38114.27,36524.29,28941.7,18857.93,47165544,143,15,74,1
117156,18135.03,16257.77,15956.3,22209.4,4569084,156,25,75,1
17587,3734.15,1748.9,1411.65,2513.19,404501,164,18,1,0
406321,97026.71,22900.41,28093.45,61369.18,100361287,106,10,53,0
293981,30679.51,29012.26,29567.95,43295.21,20872651,46,22,17,0
137054,27700.06,17859.57,13486.74,37276.77,16309426,21,12,53,1
327977,45969.11,36470.61,33844.65,14557.72,55428113,177,20,37,0
486257,65548.26,55821.83,39522.02,116318.71,31120448,167,19,72,1
482012,100598.77,27786.68,24356.42,122336.36,124359096,38,28,14,1
182524,25380.36,10875.88,9701.67,51837.84,48368860,9,5,63,1
137035,17760.42,8422.36,15038.82,20106.87,4248085,20,18,7,0
243736,59046.1,32025.43,23665.11,39002.21,27298432,84,19,45,0
70948,5200.03,6905.12,8789.82,20515.5,19368804,8,23,38,1
5148,1057.68,624.15,396.59,763.79,1261260,14,12,51,0
393220,42155.87,23741.13,48520.4,63305.89,95159240,62,1,7,0
296267,15869.42,39548.04,26158.67,33487.42,52439259,163,2,49,0
452872,40013.86,56112.1,26584.88,13067.93,109595024,55,3,49,0
36134,6848.55,2537.65,4986.93,5104.12,505876,45,26,82,1
438318,93405.24,56401.18,42111.07,89165.09,23669172,149,29,67,1
377242,20689.19,27806.45,40234.02,80422.28,20748310,53,12,26,0
311978,18212.61,21364.44,34433.56,6808.12,53972194,182,14,76,1
331292,85335.75,24443.37,27370.39,80932.91,58969976,86,7,37,0
22554,1507.97,2974.78,2645.08,3560.74,3901842,171,4,20,0
70528,18031.32,9338.14,9050.43,11694.16,18689920,6,12,89,1
22707,2326.97,1807.7,1926.62,6568.87,1703025,183,24,44,1
474366,104457.34,53835.36,51767.6,47270.16,127604454,44,8,57,0
231393,28053.77,25642.29,27337.03,53975.32,22445121,91,1,22,0
82054,20309.43,10059.05,5506.75,14846.63,20431446,196,5,53,0
152958,32290.14,11729.72,12226.49,33073.12,10401144,4,1,29,0
83776,11931.13,8035.16,5009.1,11476.38,14995904,121,15,15,0
453234,30615.76,49896.83,47226.42,44497.66,121013478,63,13,51,0
315425,68927.0,16516.64,38508.47,54541.8,17348375,92,29,40,0
184352,35374.11,15468.33,19352.44,23040.96,2027872,186,23,70,1
193012,9779.86,21738.93,12773.64,15907.11,26635656,182,13,80,1
437915,22844.52,31851.12,43429.42,111662.25,121740370,81,4,23,1
323679,76395.49,44082.93,40506.51,49598.25,92895873,38,15,19,0
8710,955.16,459.14,672.81,2240.63,226460,188,12,26,1
44863,8807.09,6111.59,5605.12,6851.87,8793148,52,8,1,0
242747,37496.96,16873.04,29279.2,42700.01,30343375,157,16,59,0
78779,19583.59,4285.1,4093.09,23529.59,21112772,168,12,50,1
191920,50072.13,14647.85,13732.06,54969.95,49515360,199,24,0,1
186856,52182.49,22565.74,18473.48,17951.85,38679192,8,25,5,0
203696,17384.91,23979.05,23340.62,53617.58,48072256,105,27,37,1
200419,49800.46,13787.95,25903.7,25916.78,37277934,163,6,53,0
416148,46269.38,28177.84,44816.56,16624.97,104869296,115,23,59,0
257824,47926.3,27801.73,21716.77,46722.53,11344256,123,15,26,0
195661,32543.85,17849.65,13034.24,57441.08,28175184,16,7,79,1
449114,24313.81,54480.27,53176.55,131504.1,8533166,18,5,61,1
230863,61071.9,12044.57,15839.59,12792.19,44325696,187,23,62,1
134893,9174.78,14155.28,15187.43,31827.5,28462423,34,15,34,0
343992,71650.21,39820.68,22809.78,84206.92,9631776,132,25,57,0
431099,99390.55,60097.25,25087.74,53132.32,13795168,197,28,60,0
376460,87683.63,41821.07,27330.63,76950.93,39151840,127,12,35,0
210254,17065.0,14899.87,15904.39,32943.58,15348542,193,11,55,0
123553,18896.33,7380.66,13374.47,10354.99,28293637,61,4,66,1
472906,113860.93,50923.7,30492.74,110259.92,49655130,46,13,56,0
184465,22065.01,17909.06,24668.07,17260.53,50543410,149,18,40,0
167392,26378.0,21915.48,16721.21,19304.54,27787072,77,8,30,0
328906,37081.72,37954.02,30977.64,24077.61,71043696,123,7,2,0
135332,21195.27,12975.2,12061.13,29961.96,38298956,166,22,37,0
153762,39086.72,13273.21,15529.06,22824.85,39209310,73,23,52,0
67911,10504.38,5867.08,3532.75,9789.0,14125488,86,28,51,0
286021,50871.63,20126.55,39787.74,54137.37,84090174,81,16,23,0
440453,62947.14,22709.46,44123.35,28203.86,40521676,188,3,25,0
463285,72192.29,47135.52,24631.73,125774.04,65786470,164,22,72,1
38711,2070.65,2675.6,3991.03,5815.57,4413054,134,26,36,0
214481,24721.39,14745.44,19161.11,26301.27,52762326,167,16,47,0
266388,40068.43,16325.4,13895.7,14777.44,20778264,157,16,66,1
257138,50340.76,17244.6,34250.42,17235.23,49627634,155,7,40,0
287639,44156.02,15204.89,14655.5,79877.61,36530153,69,23,48,1
148549,18969.4,16441.53,15153.25,21963.38,28075761,137,13,27,0
229510,31962.18,19766.72,31342.15,50999.76,64262800,152,13,31,0
35042,3704.9,3523.03,2501.45,1490.85,3469158,191,21,70,1
11151,2928.63,1196.79,812.64,2232.1,1081647,147,19,70,1
99739,16955.72,13716.47,4990.75,27729.97,9175988,97,18,84,1
341575,18132.23,19177.36,19118.5,35520.3,9905675,123,29,31,0
226916,12360.71,19880.7,12262.53,41334.87,26322256,158,7,37,0
364756,99863.33,26310.15,45243.99,103321.28,102496436,186,20,19,1
279359,28196.74,25953.59,35005.47,61852.96,29891413,168,18,7,0
438125,103086.39,58201.62,50560.94,16408.28,105588125,119,29,67,1
155878,9883.18,17950.69,12742.57,19647.86,10287948,196,24,25,0
150658,39452.42,16508.42,18668.47,6631.42,23803964,32,18,78,1
408092,102478.39,36610.8,40229.59,106580.95,99574448,113,22,69,1
323994,58756.77,35768.98,25073.22,62876.08,47303124,65,4,47,0
334069,17394.87,17676.85,29850.71,96140.68,92203044,162,9,68,1
497074,54328.45,51080.06,27795.93,12691.18,118303612,85,21,45,0
430352,61785.3,42966.3,58115.5,59588.46,125232432,159,16,57,0
348764,54342.57,28318.81,36871.5,17166.84,73589204,59,4,69,1
377533,44724.87,25723.69,43722.5,44600.46,90985453,26,8,66,1
445365,25643.23,54637.38,49387.64,29094.94,12470220,150,3,28,0
428326,79552.69,23492.65,47157.62,47999.18,10708150,162,29,82,1
141630,24155.79,7969.6,7301.52,35321.58,9205950,121,9,9,0
256448,29514.64,22989.78,24948.14,16668.05,31543104,13,8,70,1
337281,19810.02,24530.42,41807.3,51477.89,25970637,55,12,64,1
471749,131503.18,55237.43,25477.61,131166.64,41042163,136,14,64,1
332838,53539.26,35639.33,45284.24,99737.64,12980682,190,28,16,1
